SeriesId,Month,Day,BibleReading,PrimaryBookPageRange,PrimaryBookPageStart,PrimaryBookPageEnd,SecondaryBookPageRange,SecondaryBookPageStart,SecondaryBookPageEnd,SortOrder,FullTextPrimary,FullTextSecondary,SummaryPoints
2,11,30,Acts 2:14,Acts of the Apostles pp. 476-479,476,479,The Great Controversy pp. 497-500,497,500,1130,Sample text from Acts of the Apostles pages 476-479. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 497-500.,"- Reading covers Acts of the Apostles pages 476-479
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,1,Acts 14:11,Acts of the Apostles pp. 480-485,480,485,The Great Controversy pp. 110-112,110,112,1201,Sample text from Acts of the Apostles pages 480-485. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 110-112.,"- Reading covers Acts of the Apostles pages 480-485
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,2,Acts 16:5,Acts of the Apostles pp. 486-491,486,491,The Great Controversy pp. 526-528,526,528,1202,Sample text from Acts of the Apostles pages 486-491. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 526-528.,"- Reading covers Acts of the Apostles pages 486-491
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,3,Acts 27:7,Acts of the Apostles pp. 492-496,492,496,The Great Controversy pp. 505-507,505,507,1203,Sample text from Acts of the Apostles pages 492-496. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 505-507.,"- Reading covers Acts of the Apostles pages 492-496
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,4,Acts 22:11,Acts of the Apostles pp. 497-500,497,500,The Great Controversy pp. 216-219,216,219,1204,Sample text from Acts of the Apostles pages 497-500. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 216-219.,"- Reading covers Acts of the Apostles pages 497-500
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,5,Acts 18:3,Acts of the Apostles pp. 501-505,501,505,The Great Controversy pp. 151-153,151,153,1205,Sample text from Acts of the Apostles pages 501-505. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 151-153.,"- Reading covers Acts of the Apostles pages 501-505
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,6,Acts 13:16,Acts of the Apostles pp. 506-510,506,510,The Great Controversy pp. 41-44,41,44,1206,Sample text from Acts of the Apostles pages 506-510. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 41-44.,"- Reading covers Acts of the Apostles pages 506-510
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,7,Acts 8:19,Acts of the Apostles pp. 511-516,511,516,The Great Controversy pp. 617-619,617,619,1207,Sample text from Acts of the Apostles pages 511-516. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 617-619.,"- Reading covers Acts of the Apostles pages 511-516
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,8,Acts 5:1,Acts of the Apostles pp. 517-522,517,522,The Great Controversy pp. 590-592,590,592,1208,Sample text from Acts of the Apostles pages 517-522. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 590-592.,"- Reading covers Acts of the Apostles pages 517-522
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,9,Acts 17:19,Acts of the Apostles pp. 523-526,523,526,The Great Controversy pp. 405-408,405,408,1209,Sample text from Acts of the Apostles pages 523-526. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 405-408.,"- Reading covers Acts of the Apostles pages 523-526
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,10,Acts 23:9,Acts of the Apostles pp. 527-530,527,530,The Great Controversy pp. 699-700,699,700,1210,Sample text from Acts of the Apostles pages 527-530. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 699-700.,"- Reading covers Acts of the Apostles pages 527-530
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,11,Acts 14:8,Acts of the Apostles pp. 531-535,531,535,The Great Controversy pp. 51-53,51,53,1211,Sample text from Acts of the Apostles pages 531-535. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 51-53.,"- Reading covers Acts of the Apostles pages 531-535
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,12,Acts 10:6,Acts of the Apostles pp. 536-539,536,539,The Great Controversy pp. 88-91,88,91,1212,Sample text from Acts of the Apostles pages 536-539. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 88-91.,"- Reading covers Acts of the Apostles pages 536-539
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,13,Acts 21:4,Acts of the Apostles pp. 540-544,540,544,The Great Controversy pp. 101-103,101,103,1213,Sample text from Acts of the Apostles pages 540-544. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 101-103.,"- Reading covers Acts of the Apostles pages 540-544
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,14,Acts 27:9,Acts of the Apostles pp. 545-548,545,548,The Great Controversy pp. 502-504,502,504,1214,Sample text from Acts of the Apostles pages 545-548. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 502-504.,"- Reading covers Acts of the Apostles pages 545-548
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,15,Acts 22:14,Acts of the Apostles pp. 549-554,549,554,The Great Controversy pp. 129-131,129,131,1215,Sample text from Acts of the Apostles pages 549-554. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 129-131.,"- Reading covers Acts of the Apostles pages 549-554
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,16,Acts 19:11,Acts of the Apostles pp. 555-560,555,560,The Great Controversy pp. 411-414,411,414,1216,Sample text from Acts of the Apostles pages 555-560. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 411-414.,"- Reading covers Acts of the Apostles pages 555-560
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,17,Acts 2:16,Acts of the Apostles pp. 561-566,561,566,The Great Controversy pp. 298-300,298,300,1217,Sample text from Acts of the Apostles pages 561-566. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 298-300.,"- Reading covers Acts of the Apostles pages 561-566
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,18,Acts 25:18,Acts of the Apostles pp. 567-570,567,570,The Great Controversy pp. 311-314,311,314,1218,Sample text from Acts of the Apostles pages 567-570. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 311-314.,"- Reading covers Acts of the Apostles pages 567-570
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,19,Acts 24:17,Acts of the Apostles pp. 571-575,571,575,The Great Controversy pp. 177-180,177,180,1219,Sample text from Acts of the Apostles pages 571-575. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 177-180.,"- Reading covers Acts of the Apostles pages 571-575
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,20,Acts 12:16,Acts of the Apostles pp. 576-580,576,580,The Great Controversy pp. 133-135,133,135,1220,Sample text from Acts of the Apostles pages 576-580. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 133-135.,"- Reading covers Acts of the Apostles pages 576-580
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,21,Acts 11:14,Acts of the Apostles pp. 581-584,581,584,The Great Controversy pp. 433-436,433,436,1221,Sample text from Acts of the Apostles pages 581-584. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 433-436.,"- Reading covers Acts of the Apostles pages 581-584
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,22,Acts 21:4,Acts of the Apostles pp. 585-590,585,590,The Great Controversy pp. 465-468,465,468,1222,Sample text from Acts of the Apostles pages 585-590. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 465-468.,"- Reading covers Acts of the Apostles pages 585-590
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,23,Acts 22:14,Acts of the Apostles pp. 591-595,591,595,The Great Controversy pp. 186-189,186,189,1223,Sample text from Acts of the Apostles pages 591-595. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 186-189.,"- Reading covers Acts of the Apostles pages 591-595
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,24,Acts 27:15,Acts of the Apostles pp. 596-600,596,600,The Great Controversy pp. 54-56,54,56,1224,Sample text from Acts of the Apostles pages 596-600. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 54-56.,"- Reading covers Acts of the Apostles pages 596-600
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,25,Acts 2:19,Acts of the Apostles pp. 1-4,1,4,The Great Controversy pp. 614-617,614,617,1225,Sample text from Acts of the Apostles pages 1-4. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 614-617.,"- Reading covers Acts of the Apostles pages 1-4
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,26,Acts 25:10,Acts of the Apostles pp. 5-8,5,8,The Great Controversy pp. 334-337,334,337,1226,Sample text from Acts of the Apostles pages 5-8. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 334-337.,"- Reading covers Acts of the Apostles pages 5-8
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,27,Acts 24:8,Acts of the Apostles pp. 9-13,9,13,The Great Controversy pp. 113-116,113,116,1227,Sample text from Acts of the Apostles pages 9-13. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 113-116.,"- Reading covers Acts of the Apostles pages 9-13
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,28,Acts 10:4,Acts of the Apostles pp. 14-18,14,18,The Great Controversy pp. 473-475,473,475,1228,Sample text from Acts of the Apostles pages 14-18. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 473-475.,"- Reading covers Acts of the Apostles pages 14-18
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,29,Acts 19:5,Acts of the Apostles pp. 19-23,19,23,The Great Controversy pp. 546-548,546,548,1229,Sample text from Acts of the Apostles pages 19-23. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 546-548.,"- Reading covers Acts of the Apostles pages 19-23
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,30,Acts 4:12,Acts of the Apostles pp. 24-29,24,29,The Great Controversy pp. 298-300,298,300,1230,Sample text from Acts of the Apostles pages 24-29. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 298-300.,"- Reading covers Acts of the Apostles pages 24-29
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
2,12,31,Acts 18:14,Acts of the Apostles pp. 30-34,30,34,The Great Controversy pp. 7-9,7,9,1231,Sample text from Acts of the Apostles pages 30-34. This is placeholder content for the daily reading.,Sample text from The Great Controversy pages 7-9.,"- Reading covers Acts of the Apostles pages 30-34
- Key theme: Faith and obedience
- Application: Reflect on God's guidance"
